视频 ID,用户 ID,用户昵称,标题,归属类别,图片,发布时间,观看人数,弹幕数,点赞数,投币数,收藏数,分享数,评论数,当前时间
1255507485,1266160043,北京青年x壹次访谈录,高考全省前1%，爸妈吵了5天，觉得“孩子毁了”,短片,http://i0.hdslb.com/bfs/archive/200bec34e0cc74ea9e2b5c14e28bfc0eb6f85df8.jpg,2024-06-12,732021,8537,45556,17660,13135,7207,6854,2024-06-13
1255698828,456664753,央视新闻,起底“开盒挂人” 整治新式网暴,热点,http://i2.hdslb.com/bfs/archive/22e4d46bcbd24acd0491cfa3f1bb17ff9debd6c1.jpg,2024-06-13,315858,2079,24239,4587,3476,6293,5235,2024-06-13
1355654919,508103429,帕姆的收藏夹,夜间车厢 | 跨越星海的通讯,手机游戏,http://i2.hdslb.com/bfs/archive/da685704de2b3a8a1512b41237a0208020e33d8b.jpg,2024-06-12,733931,4600,124940,51774,44206,17164,4493,2024-06-13
1355557003,434391603,光与夜之恋,《光与夜之恋》三周年活动PV ✦踏云西游·万世相逢✦,手机游戏,http://i0.hdslb.com/bfs/archive/9c79ac84cfa36dc855c0121306d64577e3494e34.jpg,2024-06-13,245591,2197,21068,7189,3961,9653,2914,2024-06-13
1905604967,73528331,摩斯神探,电影《大师兄》，看甄子丹如何教育问题学生，为学生暴打黑帮！,影视杂谈,http://i2.hdslb.com/bfs/archive/8364db1119667ccec18dd0e219ebdee4bdbe96e1.jpg,2024-06-08,701035,1977,57756,1438,6655,213,347,2024-06-13
1755537784,21619102,网易逆水寒,【逆水寒卫星发射日记】上天？包做到的！,手机游戏,http://i2.hdslb.com/bfs/archive/52276a023f8d9f57551827dcfb43cbbe03c0bf8b.jpg,2024-06-11,1780268,1748,21646,16003,14064,944,1170,2024-06-13
1255502895,39560763,Study苏打锋,最强鸡爪流 鸡爪流裴擒虎 苏打锋,电子竞技,http://i0.hdslb.com/bfs/archive/b77d878af0ec52b659c51e8bd83586fb9305c9c3.jpg,2024-06-12,535168,1074,39578,4594,3441,7689,2607,2024-06-13
1105705644,1867759108,大鹏快开车,比亚迪秦L！这种车我再也不想开第三次！！,新能源车,http://i2.hdslb.com/bfs/archive/9caa1c20836de685f7c2ee22e74548416c11d54d.jpg,2024-06-12,1456626,13821,179495,182467,30589,19151,16793,2024-06-13
1655652966,1340190821,崩坏星穹铁道,《崩坏：星穹铁道》走近星穹——「流萤：海洋防火刻不容缓」,手机游戏,http://i0.hdslb.com/bfs/archive/98f3877ba3de0c7dbea057ad9a433398b8db7a33.jpg,2024-06-12,2163390,19943,221455,75286,37381,21512,13409,2024-06-13
1105600883,21619102,网易逆水寒,【玄机流派CG曝光】理想主义者的碰撞,手机游戏,http://i2.hdslb.com/bfs/archive/86079065a0487b05744cd9b3f3692957d278e8ea.jpg,2024-06-12,1224787,481,8952,623,4709,1727,680,2024-06-13
1155683478,268941858,磊哥游戏,好消息匹配机制改了，坏消息只改了玩鸡爪流蒙恬的,手机游戏,http://i0.hdslb.com/bfs/archive/d1cc93fe72cbdef157c5fbee936dcb669275ae73.jpg,2024-06-12,822866,801,49213,4996,2950,6107,5365,2024-06-13
1255552164,97213827,潜艇伟伟迷,作者教你“刷金币”,单机游戏,http://i0.hdslb.com/bfs/archive/5e9ac28d6ac33d2addae7d96b13ac000c7322437.jpg,2024-06-12,1641296,855,120540,8553,6014,1323,3538,2024-06-13
1455529159,383066099,球场脏老师,当这颗球打出去的时候，输赢就已经不再重要了。 #台球 #胖库里 #搞笑剧情 @大振与二淦,颜值安利,http://i1.hdslb.com/bfs/archive/52e90ca056df7a1037d481cde26db7ddd666cc34.jpg,2024-06-12,617928,250,52658,1346,1536,697,172,2024-06-13
1005688730,488779255,动漫作业本,海贼王1117话详细情报！那个男人终于出现了！尾田果然也是上XXX的！,动漫杂谈,http://i1.hdslb.com/bfs/archive/77e52c3213aca0ee476a4ff72a722dacdd27308a.jpg,2024-06-12,441399,476,14696,803,931,2072,925,2024-06-13
1405648395,516305899,灵霖七,你们寝室团建都玩什么？#当代大学生精神状态#当代易碎大学生,日常,http://i2.hdslb.com/bfs/archive/019d1d33b9554ecc25424d5c115f9e4fc2980455.jpg,2024-06-07,845161,1317,148468,31892,23275,12065,1650,2024-06-13
1655749484,43222001,卡特亚,【崩铁】流萤综合测评攻略：光锥对比+强度分析+配队思路+星魂提升+抽取建议，美少女+机甲！！！,手机游戏,http://i0.hdslb.com/bfs/archive/3edf252b256100ae648880c26a496d542ca0f50e.jpg,2024-06-12,1198386,6534,121719,29208,17782,8419,7009,2024-06-13
1805711289,3546581982775788,虾仁不眨眼-游戏直播,八番出口 一命速通 别怕宝贝 有我在没意外,单机游戏,http://i0.hdslb.com/bfs/archive/b7512bda3994dc4ed5c382676674cdc00666af4e.jpg,2024-06-12,436177,599,54818,4863,3874,410,585,2024-06-13
1505620038,41519542,短腿小拖宝,七崽：已老实 求放过,喵星人,http://i0.hdslb.com/bfs/archive/fd51cec7805c7b628038c66fe4b4d4d799f4f786.jpg,2024-06-12,2104278,211,221784,1550,19342,12194,1305,2024-06-13
1855634923,4014196,山禾Yellow,小孩哥的青春版封闭轮,运动综合,http://i0.hdslb.com/bfs/archive/77391a332e6db711568fc38bda222ddfa0168d7a.jpg,2024-06-11,653747,167,64245,647,2468,1411,573,2024-06-13
1855519375,94742590,Veritasium真理元素,爱因斯坦的广义相对论公式所推测的宇宙有多诡异？,科学科普,http://i2.hdslb.com/bfs/archive/bc5c63ef11017b9ceb3ed7deec95973f1d461a4d.jpg,2024-06-12,271979,967,19881,5569,13924,1384,683,2024-06-13
1655556676,1329638440,小源同学m,做了一个梦，画了这幅画,绘画,http://i0.hdslb.com/bfs/archive/28ce0632e32996b5b0ac2387e18063ac0dd1c086.jpg,2024-06-10,708487,1110,115787,13366,20617,2299,1023,2024-06-13
1505619472,24811518,小宝呀呀小宝,是我，赢了solo也赢了人生,电子竞技,http://i2.hdslb.com/bfs/archive/416448ef1b33833511497ab3620b5d9974efdfe3.jpg,2024-06-11,547075,380,21945,13140,2674,6314,1763,2024-06-13
1405724893,31009079,萧然Q,【生路】BP-EX-1至BP-EX-8突袭 摆完挂机 简单好抄,手机游戏,http://i0.hdslb.com/bfs/archive/ec9c8d2e669b66d4fef3bee39069636d5e34abfb.jpg,2024-06-12,715425,817,23050,18097,5689,592,821,2024-06-13
1055631416,504934876,渤海小吏,深度|| 乾卦一生的奇男子！北周灭齐！功成不必为我的苍凉之歌！,人文历史,http://i2.hdslb.com/bfs/archive/d1030e9c8ec32054c2f0d75e378ac6fccbab6608.jpg,2024-06-12,520827,4099,56581,66955,15070,1643,1419,2024-06-13
