热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,习近平总书记出席全国两会纪实,2024年3月，全国两会如期而至。这场“春天里的盛会”，着眼关键之年，谋划关键之策，这些讲话催人奋进，这些声音直抵人心。,4916789,https://m.baidu.com/s?word=%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%87%BA%E5%B8%AD%E5%85%A8%E5%9B%BD%E4%B8%A4%E4%BC%9A%E7%BA%AA%E5%AE%9E&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/c87d766e756c43268ab9b8488be7859a
1,官方回应政府工作报告没提和平统一,13日上午，国台办举行新闻发布会，就今年《政府工作报告》没提“和平统一”问题，发言人陈斌华回答了记者提问。,4965605,https://m.baidu.com/s?word=%E5%AE%98%E6%96%B9%E5%9B%9E%E5%BA%94%E6%94%BF%E5%BA%9C%E5%B7%A5%E4%BD%9C%E6%8A%A5%E5%91%8A%E6%B2%A1%E6%8F%90%E5%92%8C%E5%B9%B3%E7%BB%9F%E4%B8%80&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/9981f29090b2fdc79e9ea3db5e7118bf
2,Dior事件后马面裙卖疯了,,4815127,https://m.baidu.com/s?word=Dior%E4%BA%8B%E4%BB%B6%E5%90%8E%E9%A9%AC%E9%9D%A2%E8%A3%99%E5%8D%96%E7%96%AF%E4%BA%86&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
3,这些两会建议冲上热搜,2024年全国两会落下帷幕，“建议进一步降低火车飞机票退改签费率”、“建议取消公务员遴选的35岁门槛”等热门建议冲上热搜。,4741410,https://m.baidu.com/s?word=%E8%BF%99%E4%BA%9B%E4%B8%A4%E4%BC%9A%E5%BB%BA%E8%AE%AE%E5%86%B2%E4%B8%8A%E7%83%AD%E6%90%9C&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/dcb55d7a0947bdd50603adc6b01e93b7
4,爷爷天天啃馒头省钱为3岁孙子治病,近日，河南郑州一老人28岁的儿子离世不足一年，3岁孙子又确诊白血病。老人为省钱给孙子治病，天天啃馒头吃方便面。,4622119,https://m.baidu.com/s?word=%E7%88%B7%E7%88%B7%E5%A4%A9%E5%A4%A9%E5%95%83%E9%A6%92%E5%A4%B4%E7%9C%81%E9%92%B1%E4%B8%BA3%E5%B2%81%E5%AD%99%E5%AD%90%E6%B2%BB%E7%97%85&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6981ade4a25932f7c78f6f1ac22127cd
5,莫迪观摩军演 演训战机在附近坠毁,据印媒3月12日报道，印度总理纳伦德拉·莫迪和许多印度高级军官出席一大型军事演习，演习中一架印度国产战机坠毁，无人员伤亡。,4563345,https://m.baidu.com/s?word=%E8%8E%AB%E8%BF%AA%E8%A7%82%E6%91%A9%E5%86%9B%E6%BC%94+%E6%BC%94%E8%AE%AD%E6%88%98%E6%9C%BA%E5%9C%A8%E9%99%84%E8%BF%91%E5%9D%A0%E6%AF%81&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/4d1b3f9f469dbc0b980851b7df3ec0d1
6,河北燕郊爆炸已造成1死22伤,3月13日7时54分，三河市燕郊一炸鸡店发生疑似燃气泄露引发的爆燃事故，截至目前，事故已造成1人死亡，22人受伤。,4471768,https://m.baidu.com/s?word=%E6%B2%B3%E5%8C%97%E7%87%95%E9%83%8A%E7%88%86%E7%82%B8%E5%B7%B2%E9%80%A0%E6%88%901%E6%AD%BB22%E4%BC%A4&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/edb9260f0777bca36d8d8e7e20828433
7,直击燕郊爆炸现场,3月13日，河北廊坊市三河市燕郊镇发生一起爆炸事故。事故调查组已前往现场处置，消防部门正在救援。,4346639,https://m.baidu.com/s?word=%E7%9B%B4%E5%87%BB%E7%87%95%E9%83%8A%E7%88%86%E7%82%B8%E7%8E%B0%E5%9C%BA&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/a0dbee6c807c515edd9e21a272e1f0a4
8,“中国C919在美发生事故”不实,近日，网传中国C919飞机在美发生事故。经查，网传事故飞机为波音737MAX8型客机，没有信息显示C919飞机已到过美国。,4273390,https://m.baidu.com/s?word=%E2%80%9C%E4%B8%AD%E5%9B%BDC919%E5%9C%A8%E7%BE%8E%E5%8F%91%E7%94%9F%E4%BA%8B%E6%95%85%E2%80%9D%E4%B8%8D%E5%AE%9E&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6c0b7a9d8ee1fa28a626f86c783f8b5f
9,燕郊爆炸碎渣满天飞 车主弃车逃生,13日，河北廊坊三河市燕郊镇发生一起爆炸事故。行车记录仪拍下事发瞬间，现场瞬间碎渣漫天飞，有人弃车逃生，大妈被砸倒在地。,4179677,https://m.baidu.com/s?word=%E7%87%95%E9%83%8A%E7%88%86%E7%82%B8%E7%A2%8E%E6%B8%A3%E6%BB%A1%E5%A4%A9%E9%A3%9E+%E8%BD%A6%E4%B8%BB%E5%BC%83%E8%BD%A6%E9%80%83%E7%94%9F&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/fc6f0db0d6aee2c67121f43c36a90ce2
