热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,习近平发表2024新年贺词,国家主席习近平于31日晚7时通过中央广播电视总台和互联网，发表二〇二四年新年贺词。,4912508,https://m.baidu.com/s?word=%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%8F%91%E8%A1%A82024%E6%96%B0%E5%B9%B4%E8%B4%BA%E8%AF%8D&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6ccbe2df638007398870be0d4b69b3c9
1,新年快乐,0点钟声敲响，2024正式开启！愿你2024每个24小时都快乐，愿你所愿皆所得！ ​​​,4951681,https://m.baidu.com/s?word=%E6%96%B0%E5%B9%B4%E5%BF%AB%E4%B9%90&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f8ee2d0268d9de5da53d310a1726f477
2,直击多地跨年夜：游客挤满地标广场,2023年12月31日，全国多地地铁、商圈及景区人潮汹涌。为迎接2024年，多地跨年夜游客挤满地标广场。,4835011,https://m.baidu.com/s?word=%E7%9B%B4%E5%87%BB%E5%A4%9A%E5%9C%B0%E8%B7%A8%E5%B9%B4%E5%A4%9C%EF%BC%9A%E6%B8%B8%E5%AE%A2%E6%8C%A4%E6%BB%A1%E5%9C%B0%E6%A0%87%E5%B9%BF%E5%9C%BA&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/de5a4106438e5d60383ffbe2c169e6f9
3,2024，起航！,2023，每一个你，都在认真果敢地拼，步履坚定地闯。中国经济的大海辽阔浩瀚，为每一次起航注入力量。2024，起航！,4726335,https://m.baidu.com/s?word=2024%EF%BC%8C%E8%B5%B7%E8%88%AA%EF%BC%81&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/0a841693a5f4b5b546c1283ade0a7f8c
4,蔡依林歌曲串烧DNA动了,31日，蔡依林时隔11年重回湖南卫视跨年，带来《马德里不思议》《日不落》等金曲串烧，旋律响起阿乐的DNA狠狠动了。,4679765,https://m.baidu.com/s?word=%E8%94%A1%E4%BE%9D%E6%9E%97%E6%AD%8C%E6%9B%B2%E4%B8%B2%E7%83%A7DNA%E5%8A%A8%E4%BA%86&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/a56c04924af5931f0c00ce8ccbd50297
5,赵露思 敦煌神女,,4509210,https://m.baidu.com/s?word=%E8%B5%B5%E9%9C%B2%E6%80%9D+%E6%95%A6%E7%85%8C%E7%A5%9E%E5%A5%B3&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
6,孟子义跑调很突出,,4476938,https://m.baidu.com/s?word=%E5%AD%9F%E5%AD%90%E4%B9%89%E8%B7%91%E8%B0%83%E5%BE%88%E7%AA%81%E5%87%BA&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
7,整个哈尔滨都开始夹了,近日，多名南方网友晒视频，看看哈尔滨人对南方小土豆到底有多宠溺，本地网友吃醋：整个哈尔滨都开始夹了！,4303430,https://m.baidu.com/s?word=%E6%95%B4%E4%B8%AA%E5%93%88%E5%B0%94%E6%BB%A8%E9%83%BD%E5%BC%80%E5%A7%8B%E5%A4%B9%E4%BA%86&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f572b3d2173ded8995d01fe04f394698
8,退休人员可领医保一次性差额补贴？,近日，网传退休人员可领取医保一次性差额补贴。相关工作人员解释，网传说法可能是将“医保年度定额资金” 误解为 “差额补贴”。,4280196,https://m.baidu.com/s?word=%E9%80%80%E4%BC%91%E4%BA%BA%E5%91%98%E5%8F%AF%E9%A2%86%E5%8C%BB%E4%BF%9D%E4%B8%80%E6%AC%A1%E6%80%A7%E5%B7%AE%E9%A2%9D%E8%A1%A5%E8%B4%B4%EF%BC%9F&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/32c1585a151c850e181126a8a9c5920a
9,单依纯陶喆会唱多唱,,4175745,https://m.baidu.com/s?word=%E5%8D%95%E4%BE%9D%E7%BA%AF%E9%99%B6%E5%96%86%E4%BC%9A%E5%94%B1%E5%A4%9A%E5%94%B1&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
10,元旦快乐,,4065986,https://m.baidu.com/s?word=%E4%BB%8A%E5%A4%A9%E5%85%83%E6%97%A6&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
11,汪涵哭了,31日，在2024湖南跨年晚会上，王一博大张伟同台合唱《永远唱不完的歌》时 ，台下汪涵被看哭。,3920275,https://m.baidu.com/s?word=%E6%B1%AA%E6%B6%B5%E5%93%AD%E4%BA%86&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/7f3b402f0511465342b5d1172d4a6146
12,金正恩：朝韩关系是完全敌对关系,12月30日，朝鲜劳动党八届九中全会闭幕。会上金正恩就朝韩关系表示，朝韩关系“再也不是同族关系”，而是完全敌对关系。,3889269,https://m.baidu.com/s?word=%E9%87%91%E6%AD%A3%E6%81%A9%EF%BC%9A%E6%9C%9D%E9%9F%A9%E5%85%B3%E7%B3%BB%E6%98%AF%E5%AE%8C%E5%85%A8%E6%95%8C%E5%AF%B9%E5%85%B3%E7%B3%BB&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/e46140bd9b65c6bfbdf3f23592b87bfb
13,谁会开走刘强东的车,,3720711,https://m.baidu.com/s?word=%E8%B0%81%E4%BC%9A%E5%BC%80%E8%B5%B0%E5%88%98%E5%BC%BA%E4%B8%9C%E7%9A%84%E8%BD%A6&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
14,湖南跨年晚会 广告时间,12月31日晚，湖南跨年晚会在播出后收视率再次遥遥领先，但没想到随后却被全网吐槽：广告时间比唱歌的还多。,3653491,https://m.baidu.com/s?word=%E6%B9%96%E5%8D%97%E8%B7%A8%E5%B9%B4%E6%99%9A%E4%BC%9A+%E5%B9%BF%E5%91%8A%E6%97%B6%E9%97%B4&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f8252eedafb2875fb6d948224f0388a8
15,警惕你身边的“863复活丹”,,3599827,https://m.baidu.com/s?word=%E8%AD%A6%E6%83%95%E4%BD%A0%E8%BA%AB%E8%BE%B9%E7%9A%84%E2%80%9C863%E5%A4%8D%E6%B4%BB%E4%B8%B9%E2%80%9D&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
