热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,伟大精神丰碑永铸,80年来，从“一穷二白”发展为世界第二大经济体，从积贫积弱到全面推进中国式现代化。在党的坚强领导下，中国人民攻克了一个个看似不可攻克的难关险阻，创造了一个个令人刮目相看的人间奇迹，焕发出更为主动的精神力量，正信心百倍书写新的伟大历史。,7904182,https://m.baidu.com/s?word=%E4%BC%9F%E5%A4%A7%E7%B2%BE%E7%A5%9E%E4%B8%B0%E7%A2%91%E6%B0%B8%E9%93%B8&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6ca2b2fd2f1712ae26041137d6a4bd95
1,美国丢了大单,据英国《金融时报》12日报道，在因格陵兰岛问题美国与丹麦关系紧张的背景下，美国军工巨头在丹麦政府的防空系统采购项目中折戟。,7808118,https://m.baidu.com/s?word=%E7%BE%8E%E5%9B%BD%E4%B8%A2%E4%BA%86%E5%A4%A7%E5%8D%95&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/609cae0fc4bd8b1b1da2b5051229309c
2,王毅表态：中方不参与不策划战争,当地时间9月13日，王毅在卢布尔雅那同斯洛文尼亚副总理兼外长法永会谈后共同会见记者。王毅表示，中方不参与、不策划战争，我们做的就是劝和促谈。,7712927,https://m.baidu.com/s?word=%E7%8E%8B%E6%AF%85%E8%A1%A8%E6%80%81%EF%BC%9A%E4%B8%AD%E6%96%B9%E4%B8%8D%E5%8F%82%E4%B8%8E%E4%B8%8D%E7%AD%96%E5%88%92%E6%88%98%E4%BA%89&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/c3c17e206e815b88c900b2f119a60cea
3,一面面战旗背后有什么故事,2025年9月3日，天安门广场上的阅兵仪式万众瞩目。特别是那一面面火红的战旗，在广场上猎猎飘扬，吸引着人们的目光。每面战旗背后，都是先辈浴血奋战、屡立战功的历史印记，也见证了连队转型升级、练强打赢、勇立新功的不变精神。,7616438,https://m.baidu.com/s?word=%E4%B8%80%E9%9D%A2%E9%9D%A2%E6%88%98%E6%97%97%E8%83%8C%E5%90%8E%E6%9C%89%E4%BB%80%E4%B9%88%E6%95%85%E4%BA%8B&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f7a3e7eac6f550e53f56b3c19bbc0c15
4,央视起底肉毒素暴利黑链,近日，央视曝光多起消费者在非正规美容院注射非法肉毒素后出现中毒症状，包括四肢无力、吞咽困难等，需住院治疗。非法肉毒素多来自无批号或假冒进口产品，形成暴利黑链。,7520470,https://m.baidu.com/s?word=%E5%A4%AE%E8%A7%86%E8%B5%B7%E5%BA%95%E8%82%89%E6%AF%92%E7%B4%A0%E6%9A%B4%E5%88%A9%E9%BB%91%E9%93%BE&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/818aff9bb3161b169b596c888dd00935
5,剃光头直播跳舞筹钱妈妈：儿子已离世,9月14日，湖南8岁神经母细胞瘤患儿霖霖离世。曾为筹集医药费“剃光头直播跳舞”的霖妈妈发帖称，孩子再也不用打针吃药了。,7427210,https://m.baidu.com/s?word=%E5%89%83%E5%85%89%E5%A4%B4%E7%9B%B4%E6%92%AD%E8%B7%B3%E8%88%9E%E7%AD%B9%E9%92%B1%E5%A6%88%E5%A6%88%EF%BC%9A%E5%84%BF%E5%AD%90%E5%B7%B2%E7%A6%BB%E4%B8%96&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/a146467b7ba01ca1d0da7f3c3fd48a54
6,全红婵开学与院长苏炳添合影,9月13日，全红婵作为2025级新生正式入读暨南大学运动训练专业，在体育学院迎新大会上与院长苏炳添合影留念，其国际级运动健将身份及保送资格此前已通过公示。,7332408,https://m.baidu.com/s?word=%E5%85%A8%E7%BA%A2%E5%A9%B5%E5%BC%80%E5%AD%A6%E4%B8%8E%E9%99%A2%E9%95%BF%E8%8B%8F%E7%82%B3%E6%B7%BB%E5%90%88%E5%BD%B1&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f8ab5a633784a971609ecb3f63fb8ef8
7,坐高铁20分钟弄丢13.8万手镯,9月7日，李女士乘高铁从湖州到杭州，仅20多分钟，价值13.8万的宝格丽手镯丢失。经多日查找，11日在列车坐垫下寻回，失主惊喜不已。,7234563,https://m.baidu.com/s?word=%E5%9D%90%E9%AB%98%E9%93%8120%E5%88%86%E9%92%9F%E5%BC%84%E4%B8%A213.8%E4%B8%87%E6%89%8B%E9%95%AF&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/d954d0a310879f9aba0236e4e1cfceeb
8,省委书记率团访问 坐进飞机驾驶室,近日，河南省委书记刘宁率团出访波兰、卢森堡。在波兰出席中欧班列（华沙—郑州）签约发车仪式，在卢森堡参访货航并走进飞机驾驶室，强调做强郑卢“空中丝路”，深化经贸、人文等多领域合作。,7141364,https://m.baidu.com/s?word=%E7%9C%81%E5%A7%94%E4%B9%A6%E8%AE%B0%E7%8E%87%E5%9B%A2%E8%AE%BF%E9%97%AE+%E5%9D%90%E8%BF%9B%E9%A3%9E%E6%9C%BA%E9%A9%BE%E9%A9%B6%E5%AE%A4&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/c012d45e4c7fa6a0a42ff9159e07f6f6
9,这样的“搭把手”你还敢吗,近日，多起涉密事件暴露“搭把手”隐患：有人代领涉密文件炫耀传播，有人代参会私自拍照转发，有人好心代办却致密件外泄。看似帮忙，实则触碰红线，危及国家安全。涉密工作须严格依规，杜绝违规委托与擅自代劳。,7043033,https://m.baidu.com/s?word=%E8%BF%99%E6%A0%B7%E7%9A%84%E2%80%9C%E6%90%AD%E6%8A%8A%E6%89%8B%E2%80%9D%E4%BD%A0%E8%BF%98%E6%95%A2%E5%90%97&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/058339c01b6f7102a0d42fc7df33fef4
10,孙颖莎4-3击败王曼昱夺冠,北京时间9月14日，WTT澳门冠军赛女单决赛上演，孙颖莎以4比3战胜王曼昱，夺得本届WTT澳门冠军赛的女单冠军。,6949303,https://m.baidu.com/s?word=%E5%AD%99%E9%A2%96%E8%8E%8E4-3%E5%87%BB%E8%B4%A5%E7%8E%8B%E6%9B%BC%E6%98%B1%E5%A4%BA%E5%86%A0&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/1a4afc4c02410dfeaca7ca5a3a104aa5
11,9月起购房无需交维修资金系谣言,近日，武陟县委网信办在巡查中发现，某视频平台账号评论区有网民讨论“2025年9月1日后购房无需交存住宅专项维修资金”等相关信息，引发关注。经向县住房保障中心核实，此说法与现行法律法规及武陟县住宅专项维修资金管理办法严重不符，为虚假不实信息。,6854108,https://m.baidu.com/s?word=9%E6%9C%88%E8%B5%B7%E8%B4%AD%E6%88%BF%E6%97%A0%E9%9C%80%E4%BA%A4%E7%BB%B4%E4%BF%AE%E8%B5%84%E9%87%91%E7%B3%BB%E8%B0%A3%E8%A8%80&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/d16ba9e1a349147ab24001b637c08305
12,“一杯奶茶钱”迷惑了多少人,“一杯奶茶”这种低价诱惑，往往会给人一种“买到就是赚到”的心理。殊不知，正是这种诱惑，促使消费者陷入“低价陷阱”无法自拔。,6759007,https://m.baidu.com/s?word=%E2%80%9C%E4%B8%80%E6%9D%AF%E5%A5%B6%E8%8C%B6%E9%92%B1%E2%80%9D%E8%BF%B7%E6%83%91%E4%BA%86%E5%A4%9A%E5%B0%91%E4%BA%BA&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/3fa9f3a62c9f097e5995f6257182fb83
13,武契奇：受邀访华开心得差点跳起来,近日，塞尔维亚总统武契奇在采访中谈到受邀访华时的心情，他表示这无疑是他能获得的最高荣誉，且内心欣喜若狂。,6662976,https://m.baidu.com/s?word=%E6%AD%A6%E5%A5%91%E5%A5%87%EF%BC%9A%E5%8F%97%E9%82%80%E8%AE%BF%E5%8D%8E%E5%BC%80%E5%BF%83%E5%BE%97%E5%B7%AE%E7%82%B9%E8%B7%B3%E8%B5%B7%E6%9D%A5&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/ccc73f849ece07143175b8149693126f
14,10年消失超8万家 KTV被抛弃了吗,据悉，2015年至2025年，超8万家KTV消失。但该行业并不会被抛弃：目前，银发族正成为新的消费主力，KTV也在转型中寻找新定位。,6560836,https://m.baidu.com/s?word=10%E5%B9%B4%E6%B6%88%E5%A4%B1%E8%B6%858%E4%B8%87%E5%AE%B6+KTV%E8%A2%AB%E6%8A%9B%E5%BC%83%E4%BA%86%E5%90%97&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/dd85e9fa6f3b5b7a010e2e8d0dedccac
15,陪看WTT：王楚钦决赛再战雨果,9月14日，WTT澳门冠军赛2025迎来收官日，王楚钦和雨果上演巅峰对决。,6472096,https://m.baidu.com/s?word=%E9%99%AA%E7%9C%8BWTT%EF%BC%9A%E7%8E%8B%E6%A5%9A%E9%92%A6%E5%86%B3%E8%B5%9B%E5%86%8D%E6%88%98%E9%9B%A8%E6%9E%9C&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/2a92b634b6517e0163d84e488e1dab8e
16,上市没几天iPhone 17已跌破发售价,近日，iPhone 17系列上市仅几天，价格便大幅下调，最高直降1000元，多款机型已跌破官方发售价，引发关注。,6376812,https://m.baidu.com/s?word=%E4%B8%8A%E5%B8%82%E6%B2%A1%E5%87%A0%E5%A4%A9iPhone+17%E5%B7%B2%E8%B7%8C%E7%A0%B4%E5%8F%91%E5%94%AE%E4%BB%B7&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/105575620ff707709d2f7f063e4a7505
17,住房租赁新规来了 如何影响你我,9月15日，我国首部住房租赁新规将正式施行，这标志着住房租赁市场将从“野蛮生长”迈入依法规范成长的新阶段。,6283950,https://m.baidu.com/s?word=%E4%BD%8F%E6%88%BF%E7%A7%9F%E8%B5%81%E6%96%B0%E8%A7%84%E6%9D%A5%E4%BA%86+%E5%A6%82%E4%BD%95%E5%BD%B1%E5%93%8D%E4%BD%A0%E6%88%91&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/70994132305ca4b318042d14a6987a6b
18,载5名中国人车队非洲遇袭 1人被绑架,近日，尼日利亚一支有5名中国公民的车队遭不明身份武装人员袭击，其中一人被绑架。中国驻格拉斯总领事馆工作人员称：正在处理，正在解救。,6185703,https://m.baidu.com/s?word=%E8%BD%BD5%E5%90%8D%E4%B8%AD%E5%9B%BD%E4%BA%BA%E8%BD%A6%E9%98%9F%E9%9D%9E%E6%B4%B2%E9%81%87%E8%A2%AD+1%E4%BA%BA%E8%A2%AB%E7%BB%91%E6%9E%B6&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/25af4bc5825503f69f5a82d4c9c50707
19,冷空气已启程 降温可直达南方,新一股强冷空气已影响我国，下周中东部降温明显，北方创立秋后新低，南方高温消退但部分地区暑热难消，西南至黄淮多雨需防次生灾害。,6087391,https://m.baidu.com/s?word=%E5%86%B7%E7%A9%BA%E6%B0%94%E5%B7%B2%E5%90%AF%E7%A8%8B+%E9%99%8D%E6%B8%A9%E5%8F%AF%E7%9B%B4%E8%BE%BE%E5%8D%97%E6%96%B9&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/0081424a75d31708a9658cb590e646e1
20,北京这场冰雹为何如此猛烈,9月13日傍晚至夜间，北京遭遇强对流天气，局地出现大风、雷电和罕见强冰雹。专家解释称，此次冰雹源于超级单体风暴，由高空冷空气与低层暖湿气流叠加形成的不稳定层结导致强度增强，进而出现短时强降雨和剧烈冰雹。,6000096,https://m.baidu.com/s?word=%E5%8C%97%E4%BA%AC%E8%BF%99%E5%9C%BA%E5%86%B0%E9%9B%B9%E4%B8%BA%E4%BD%95%E5%A6%82%E6%AD%A4%E7%8C%9B%E7%83%88&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/d86e9eac862054f52ae6ecdcfcb92e53
21,马斯克“意外现身”伦敦大规模抗议,当地时间13日，伦敦爆发超10万人反移民抗议活动，示威者与警察冲突致26名警察受伤，25人被捕。而马斯克“意外现身”视频连线，呼吁英国“更换政府”“解散议会”。,5898500,https://m.baidu.com/s?word=%E9%A9%AC%E6%96%AF%E5%85%8B%E2%80%9C%E6%84%8F%E5%A4%96%E7%8E%B0%E8%BA%AB%E2%80%9D%E4%BC%A6%E6%95%A6%E5%A4%A7%E8%A7%84%E6%A8%A1%E6%8A%97%E8%AE%AE&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/8d7c3736d3bee2f7163db1d2cfc1f908
22,女子称贷款100多万中介收31万,杭州王女士反映，去年因孩子先天性心脏病治疗急需用钱，通过中介贷款100万元，合同约定2%服务费，实际被收取31万元。中介公司（杭州融汇科技信息有限公司）已注销，其贷款实际以朋友名义发放，涉嫌“AB贷”骗局。,5806358,https://m.baidu.com/s?word=%E5%A5%B3%E5%AD%90%E7%A7%B0%E8%B4%B7%E6%AC%BE100%E5%A4%9A%E4%B8%87%E4%B8%AD%E4%BB%8B%E6%94%B631%E4%B8%87&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/48c32035efd02655a91b07caf1941077
23,电影《731》将在全球多地上映,9月14日，电影《731》发布全球上映海报，影片聚焦侵华日军第七三一部队的细菌战与人体实验暴行，将于9月18日起在全球多地上映，旨在揭露真相、铭记历史、守护和平。,5698195,https://m.baidu.com/s?word=%E7%94%B5%E5%BD%B1%E3%80%8A731%E3%80%8B%E5%B0%86%E5%9C%A8%E5%85%A8%E7%90%83%E5%A4%9A%E5%9C%B0%E4%B8%8A%E6%98%A0&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/cbf85f8ebd9a980e65558a9a2e4b33cf
