热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,习近平收到的这份礼物 寓意很深,12日，中共中央总书记、国家主席习近平在越共中央驻地同越共中央总书记阮富仲举行会谈。会谈后，阮富仲向习近平赠送了一幅两人同框的图片。,4912657,https://m.baidu.com/s?word=%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%94%B6%E5%88%B0%E7%9A%84%E8%BF%99%E4%BB%BD%E7%A4%BC%E7%89%A9+%E5%AF%93%E6%84%8F%E5%BE%88%E6%B7%B1&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/7432dcc1f076286023b0a3665e138de7
1,专家称所有工作的本质就是赚工资,13日，董明珠在格力入职仪式上怒斥孟羽童，并劝诫大学生“钱不是梦想”。对此，经济学家盘和林指出，所有工作的本质就是赚工资。,4975965,https://m.baidu.com/s?word=%E4%B8%93%E5%AE%B6%E7%A7%B0%E6%89%80%E6%9C%89%E5%B7%A5%E4%BD%9C%E7%9A%84%E6%9C%AC%E8%B4%A8%E5%B0%B1%E6%98%AF%E8%B5%9A%E5%B7%A5%E8%B5%84&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/4f862ceaa7bb001aebd243fddb835c81
2,中国劳动力平均年龄逼近40岁,近日，中央财经大学发布的《中国人力资本报告2023》显示：截至2021年底，我国劳动力平均年龄上升39.42岁。,4896190,https://m.baidu.com/s?word=%E4%B8%AD%E5%9B%BD%E5%8A%B3%E5%8A%A8%E5%8A%9B%E5%B9%B3%E5%9D%87%E5%B9%B4%E9%BE%84%E9%80%BC%E8%BF%9140%E5%B2%81&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/1ca61c725654a8cd21e34bf361805562
3,场景多样 消费彰显新活力,2023年，中国经济总体回升向好，高质量发展扎实推进，消费市场不断复苏，消费场景不断拓展，彰显了中国经济的韧性与活力。,4729248,https://m.baidu.com/s?word=%E5%9C%BA%E6%99%AF%E5%A4%9A%E6%A0%B7+%E6%B6%88%E8%B4%B9%E5%BD%B0%E6%98%BE%E6%96%B0%E6%B4%BB%E5%8A%9B&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/cef1a3c3718428bf1dd814a1425a3d51
4,员工患病离世留长文控诉工作环境,11日，湖南邵阳37岁的药化厂员工刘金（化名）因患急重型再生障碍性贫血离世，离世前留下一份8000字长文控诉工作环境。,4605354,https://m.baidu.com/s?word=%E5%91%98%E5%B7%A5%E6%82%A3%E7%97%85%E7%A6%BB%E4%B8%96%E7%95%99%E9%95%BF%E6%96%87%E6%8E%A7%E8%AF%89%E5%B7%A5%E4%BD%9C%E7%8E%AF%E5%A2%83&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/425fdd365f9f5edee738cde3fa66c685
5,官方谈社保卡不激活会被挂失,,4599142,https://m.baidu.com/s?word=%E5%AE%98%E6%96%B9%E8%B0%88%E7%A4%BE%E4%BF%9D%E5%8D%A1%E4%B8%8D%E6%BF%80%E6%B4%BB%E4%BC%9A%E8%A2%AB%E6%8C%82%E5%A4%B1&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
6,江苏一企业规定员工须10分钟内如厕,近日，江苏一企业规定员工须10分钟内如厕引发关注。企业工作人员否认有此规定。当地政府回应称，经调查企业没有这种规定。,4463754,https://m.baidu.com/s?word=%E6%B1%9F%E8%8B%8F%E4%B8%80%E4%BC%81%E4%B8%9A%E8%A7%84%E5%AE%9A%E5%91%98%E5%B7%A5%E9%A1%BB10%E5%88%86%E9%92%9F%E5%86%85%E5%A6%82%E5%8E%95&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/102c3cc4c3bcf34d2e51d073519036ba
7,老太视频连线普京：鸡蛋价格太高了,当地时间12月14日，俄罗斯总统普京举行“直播连线”和大型记者会。一名俄罗斯退休老太太视频连线普京时称，鸡蛋价格太高了。,4320292,https://m.baidu.com/s?word=%E8%80%81%E5%A4%AA%E8%A7%86%E9%A2%91%E8%BF%9E%E7%BA%BF%E6%99%AE%E4%BA%AC%EF%BC%9A%E9%B8%A1%E8%9B%8B%E4%BB%B7%E6%A0%BC%E5%A4%AA%E9%AB%98%E4%BA%86&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/cce5af2100c1b2b1c925c96ea0870526
8,首富婚礼警车为其开道系谣言,近日，一网民为博眼球竟造谣“首富婚礼，警车为其开道”，引发关注。对此，当地公安局依法对造谣者作出罚款200元的行政处罚。,4290386,https://m.baidu.com/s?word=%E9%A6%96%E5%AF%8C%E5%A9%9A%E7%A4%BC%E8%AD%A6%E8%BD%A6%E4%B8%BA%E5%85%B6%E5%BC%80%E9%81%93%E7%B3%BB%E8%B0%A3%E8%A8%80&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/ecbd367ed7b25189f447aa4f7e0c6699
9,陕西文旅厅：尊重董宇辉个人选择,12月14日，陕西文旅厅辟谣喊话董宇辉“不开心回来吧”：会尊重董宇辉的个人意愿及选择，但从未有过“喊话”等举动。 ​,4103242,https://m.baidu.com/s?word=%E9%99%95%E8%A5%BF%E6%96%87%E6%97%85%E5%8E%85%EF%BC%9A%E5%B0%8A%E9%87%8D%E8%91%A3%E5%AE%87%E8%BE%89%E4%B8%AA%E4%BA%BA%E9%80%89%E6%8B%A9&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/d115bb9fb1b3c0395efe0dc0bf2330a2
