热搜排名,热搜标题,标签,是否置顶,链接地址,热度类型
1,姆巴佩梅开二度 法国3-1塞内加尔,热,否,https://m.baidu.com/s?word=%E5%A7%86%E5%B7%B4%E4%BD%A9%E6%A2%85%E5%BC%80%E4%BA%8C%E5%BA%A6+%E6%B3%95%E5%9B%BD3-1%E5%A1%9E%E5%86%85%E5%8A%A0%E5%B0%94&sa=fyb_news,HOT
2,姆巴佩超级世界波,热,否,https://m.baidu.com/s?word=%E5%A7%86%E5%B7%B4%E4%BD%A9%E8%B6%85%E7%BA%A7%E4%B8%96%E7%95%8C%E6%B3%A2&sa=fyb_news,HOT
3,今年高校新增了这几个专业,,否,https://m.baidu.com/s?word=%E4%BB%8A%E5%B9%B4%E9%AB%98%E6%A0%A1%E6%96%B0%E5%A2%9E%E4%BA%86%E8%BF%99%E5%87%A0%E4%B8%AA%E4%B8%93%E4%B8%9A&sa=fyb_news,NORMAL
4,世界杯：伊拉克vs挪威,,否,https://m.baidu.com/s?word=%E4%B8%96%E7%95%8C%E6%9D%AF%EF%BC%9A%E4%BC%8A%E6%8B%89%E5%85%8Bvs%E6%8C%AA%E5%A8%81&sa=fyb_news,NORMAL
5,全球算力版图被中国小城改写,新,否,https://m.baidu.com/s?word=%E5%85%A8%E7%90%83%E7%AE%97%E5%8A%9B%E7%89%88%E5%9B%BE%E8%A2%AB%E4%B8%AD%E5%9B%BD%E5%B0%8F%E5%9F%8E%E6%94%B9%E5%86%99&sa=fyb_news,NEW
6,为何一到世界杯英国就变成了英格兰,,否,https://m.baidu.com/s?word=%E4%B8%BA%E4%BD%95%E4%B8%80%E5%88%B0%E4%B8%96%E7%95%8C%E6%9D%AF%E8%8B%B1%E5%9B%BD%E5%B0%B1%E5%8F%98%E6%88%90%E4%BA%86%E8%8B%B1%E6%A0%BC%E5%85%B0&sa=fyb_news,NORMAL
7,51岁工地大叔9年考下13证 月薪过万,,否,https://m.baidu.com/s?word=51%E5%B2%81%E5%B7%A5%E5%9C%B0%E5%A4%A7%E5%8F%949%E5%B9%B4%E8%80%83%E4%B8%8B13%E8%AF%81+%E6%9C%88%E8%96%AA%E8%BF%87%E4%B8%87&sa=fyb_news,NORMAL
8,游客吃面发现碗底印着“你是猪吗”,,否,https://m.baidu.com/s?word=%E6%B8%B8%E5%AE%A2%E5%90%83%E9%9D%A2%E5%8F%91%E7%8E%B0%E7%A2%97%E5%BA%95%E5%8D%B0%E7%9D%80%E2%80%9C%E4%BD%A0%E6%98%AF%E7%8C%AA%E5%90%97%E2%80%9D&sa=fyb_news,NORMAL
9,梅西将成首位出战六届世界杯的球员,,否,https://m.baidu.com/s?word=%E6%A2%85%E8%A5%BF%E5%B0%86%E6%88%90%E9%A6%96%E4%BD%8D%E5%87%BA%E6%88%98%E5%85%AD%E5%B1%8A%E4%B8%96%E7%95%8C%E6%9D%AF%E7%9A%84%E7%90%83%E5%91%98&sa=fyb_news,NORMAL
10,董路：管我有没有教练证 赢就行了,,否,https://m.baidu.com/s?word=%E8%91%A3%E8%B7%AF%EF%BC%9A%E7%AE%A1%E6%88%91%E6%9C%89%E6%B2%A1%E6%9C%89%E6%95%99%E7%BB%83%E8%AF%81+%E8%B5%A2%E5%B0%B1%E8%A1%8C%E4%BA%86&sa=fyb_news,NORMAL
11,造谣“上海地铁顶部坠落”者被拘,,否,https://m.baidu.com/s?word=%E9%80%A0%E8%B0%A3%E2%80%9C%E4%B8%8A%E6%B5%B7%E5%9C%B0%E9%93%81%E9%A1%B6%E9%83%A8%E5%9D%A0%E8%90%BD%E2%80%9D%E8%80%85%E8%A2%AB%E6%8B%98&sa=fyb_news,NORMAL
12,母子吃同款降压药停药后同进医院,,否,https://m.baidu.com/s?word=%E6%AF%8D%E5%AD%90%E5%90%83%E5%90%8C%E6%AC%BE%E9%99%8D%E5%8E%8B%E8%8D%AF%E5%81%9C%E8%8D%AF%E5%90%8E%E5%90%8C%E8%BF%9B%E5%8C%BB%E9%99%A2&sa=fyb_news,NORMAL
13,央视曝光后 悬空寺购票规则再引争议,热,否,https://m.baidu.com/s?word=%E5%A4%AE%E8%A7%86%E6%9B%9D%E5%85%89%E5%90%8E+%E6%82%AC%E7%A9%BA%E5%AF%BA%E8%B4%AD%E7%A5%A8%E8%A7%84%E5%88%99%E5%86%8D%E5%BC%95%E4%BA%89%E8%AE%AE&sa=fyb_news,HOT
14,梅西国家队第200场倒计时,,否,https://m.baidu.com/s?word=%E6%A2%85%E8%A5%BF%E5%9B%BD%E5%AE%B6%E9%98%9F%E7%AC%AC200%E5%9C%BA%E5%80%92%E8%AE%A1%E6%97%B6&sa=fyb_news,NORMAL
15,海西6.3级地震致周边道路变形开裂,,否,https://m.baidu.com/s?word=%E6%B5%B7%E8%A5%BF6.3%E7%BA%A7%E5%9C%B0%E9%9C%87%E8%87%B4%E5%91%A8%E8%BE%B9%E9%81%93%E8%B7%AF%E5%8F%98%E5%BD%A2%E5%BC%80%E8%A3%82&sa=fyb_news,NORMAL
16,高速入口设破胎器？运营方说法矛盾,,否,https://m.baidu.com/s?word=%E9%AB%98%E9%80%9F%E5%85%A5%E5%8F%A3%E8%AE%BE%E7%A0%B4%E8%83%8E%E5%99%A8%EF%BC%9F%E8%BF%90%E8%90%A5%E6%96%B9%E8%AF%B4%E6%B3%95%E7%9F%9B%E7%9B%BE&sa=fyb_news,NORMAL
17,成都女子家门口遇害案二审维持原判,,否,https://m.baidu.com/s?word=%E6%88%90%E9%83%BD%E5%A5%B3%E5%AD%90%E5%AE%B6%E9%97%A8%E5%8F%A3%E9%81%87%E5%AE%B3%E6%A1%88%E4%BA%8C%E5%AE%A1%E7%BB%B4%E6%8C%81%E5%8E%9F%E5%88%A4&sa=fyb_news,NORMAL
18,司机突发脑梗 把车开到军营门口求助,,否,https://m.baidu.com/s?word=%E5%8F%B8%E6%9C%BA%E7%AA%81%E5%8F%91%E8%84%91%E6%A2%97+%E6%8A%8A%E8%BD%A6%E5%BC%80%E5%88%B0%E5%86%9B%E8%90%A5%E9%97%A8%E5%8F%A3%E6%B1%82%E5%8A%A9&sa=fyb_news,NORMAL
19,老师发试卷快得像在削刀削面,,否,https://m.baidu.com/s?word=%E8%80%81%E5%B8%88%E5%8F%91%E8%AF%95%E5%8D%B7%E5%BF%AB%E5%BE%97%E5%83%8F%E5%9C%A8%E5%89%8A%E5%88%80%E5%89%8A%E9%9D%A2&sa=fyb_news,NORMAL
20,尔冬升：香港大咖也不敢带编剧进组,,否,https://m.baidu.com/s?word=%E5%B0%94%E5%86%AC%E5%8D%87%EF%BC%9A%E9%A6%99%E6%B8%AF%E5%A4%A7%E5%92%96%E4%B9%9F%E4%B8%8D%E6%95%A2%E5%B8%A6%E7%BC%96%E5%89%A7%E8%BF%9B%E7%BB%84&sa=fyb_news,NORMAL
21,100万存一年利息仅9500元,新,否,https://m.baidu.com/s?word=100%E4%B8%87%E5%AD%98%E4%B8%80%E5%B9%B4%E5%88%A9%E6%81%AF%E4%BB%859500%E5%85%83&sa=fyb_news,NEW
22,大爷喝养生酒中毒 急救后捡回一命,,否,https://m.baidu.com/s?word=%E5%A4%A7%E7%88%B7%E5%96%9D%E5%85%BB%E7%94%9F%E9%85%92%E4%B8%AD%E6%AF%92+%E6%80%A5%E6%95%91%E5%90%8E%E6%8D%A1%E5%9B%9E%E4%B8%80%E5%91%BD&sa=fyb_news,NORMAL
23,女子每天3杯奶茶 血液变乳白险丧命,,否,https://m.baidu.com/s?word=%E5%A5%B3%E5%AD%90%E6%AF%8F%E5%A4%A93%E6%9D%AF%E5%A5%B6%E8%8C%B6+%E8%A1%80%E6%B6%B2%E5%8F%98%E4%B9%B3%E7%99%BD%E9%99%A9%E4%B8%A7%E5%91%BD&sa=fyb_news,NORMAL
24,大爷洗小龙虾手指被扎伤险被截肢,,否,https://m.baidu.com/s?word=%E5%A4%A7%E7%88%B7%E6%B4%97%E5%B0%8F%E9%BE%99%E8%99%BE%E6%89%8B%E6%8C%87%E8%A2%AB%E6%89%8E%E4%BC%A4%E9%99%A9%E8%A2%AB%E6%88%AA%E8%82%A2&sa=fyb_news,NORMAL
25,闪电划破北京夜空 大雨持续倾泻,,否,https://m.baidu.com/s?word=%E9%97%AA%E7%94%B5%E5%88%92%E7%A0%B4%E5%8C%97%E4%BA%AC%E5%A4%9C%E7%A9%BA+%E5%A4%A7%E9%9B%A8%E6%8C%81%E7%BB%AD%E5%80%BE%E6%B3%BB&sa=fyb_news,NORMAL
26,上海虹桥站众人砸墙救小奶猫,,否,https://m.baidu.com/s?word=%E4%B8%8A%E6%B5%B7%E8%99%B9%E6%A1%A5%E7%AB%99%E4%BC%97%E4%BA%BA%E7%A0%B8%E5%A2%99%E6%95%91%E5%B0%8F%E5%A5%B6%E7%8C%AB&sa=fyb_news,NORMAL
27,江苏兴化蟹塘现东方白鹳组团觅食,,否,https://m.baidu.com/s?word=%E6%B1%9F%E8%8B%8F%E5%85%B4%E5%8C%96%E8%9F%B9%E5%A1%98%E7%8E%B0%E4%B8%9C%E6%96%B9%E7%99%BD%E9%B9%B3%E7%BB%84%E5%9B%A2%E8%A7%85%E9%A3%9F&sa=fyb_news,NORMAL
28,佛得角门将在职业生涯的黄昏才封神,,否,https://m.baidu.com/s?word=%E4%BD%9B%E5%BE%97%E8%A7%92%E9%97%A8%E5%B0%86%E5%9C%A8%E8%81%8C%E4%B8%9A%E7%94%9F%E6%B6%AF%E7%9A%84%E9%BB%84%E6%98%8F%E6%89%8D%E5%B0%81%E7%A5%9E&sa=fyb_news,NORMAL
29,国际足联调查世界杯裁判“OK”手势,新,否,https://m.baidu.com/s?word=%E5%9B%BD%E9%99%85%E8%B6%B3%E8%81%94%E8%B0%83%E6%9F%A5%E4%B8%96%E7%95%8C%E6%9D%AF%E8%A3%81%E5%88%A4%E2%80%9COK%E2%80%9D%E6%89%8B%E5%8A%BF&sa=fyb_news,NEW
30,日今年以来累计报告72例蜱虫病病例,,否,https://m.baidu.com/s?word=%E6%97%A5%E4%BB%8A%E5%B9%B4%E4%BB%A5%E6%9D%A5%E7%B4%AF%E8%AE%A1%E6%8A%A5%E5%91%8A72%E4%BE%8B%E8%9C%B1%E8%99%AB%E7%97%85%E7%97%85%E4%BE%8B&sa=fyb_news,NORMAL
31,佛得角门将粉丝破千万,新,否,https://m.baidu.com/s?word=%E4%BD%9B%E5%BE%97%E8%A7%92%E9%97%A8%E5%B0%86%E7%B2%89%E4%B8%9D%E7%A0%B4%E5%8D%83%E4%B8%87&sa=fyb_news,NEW
32,印度寺庙管理员劝阻保安饮酒被打死,热,否,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%AF%BA%E5%BA%99%E7%AE%A1%E7%90%86%E5%91%98%E5%8A%9D%E9%98%BB%E4%BF%9D%E5%AE%89%E9%A5%AE%E9%85%92%E8%A2%AB%E6%89%93%E6%AD%BB&sa=fyb_news,HOT
33,法国主帅谈世界杯首胜,新,否,https://m.baidu.com/s?word=%E6%B3%95%E5%9B%BD%E4%B8%BB%E5%B8%85%E8%B0%88%E4%B8%96%E7%95%8C%E6%9D%AF%E9%A6%96%E8%83%9C&sa=fyb_news,NEW
34,七旬老人吃一斤杨梅致肾损伤,,否,https://m.baidu.com/s?word=%E4%B8%83%E6%97%AC%E8%80%81%E4%BA%BA%E5%90%83%E4%B8%80%E6%96%A4%E6%9D%A8%E6%A2%85%E8%87%B4%E8%82%BE%E6%8D%9F%E4%BC%A4&sa=fyb_news,NORMAL
35,76岁大爷吃隔夜酱板鸭腹泻到虚脱,,否,https://m.baidu.com/s?word=76%E5%B2%81%E5%A4%A7%E7%88%B7%E5%90%83%E9%9A%94%E5%A4%9C%E9%85%B1%E6%9D%BF%E9%B8%AD%E8%85%B9%E6%B3%BB%E5%88%B0%E8%99%9A%E8%84%B1&sa=fyb_news,NORMAL
36,江西瑞昌一汽修店门前5辆车被烧毁,,否,https://m.baidu.com/s?word=%E6%B1%9F%E8%A5%BF%E7%91%9E%E6%98%8C%E4%B8%80%E6%B1%BD%E4%BF%AE%E5%BA%97%E9%97%A8%E5%89%8D5%E8%BE%86%E8%BD%A6%E8%A2%AB%E7%83%A7%E6%AF%81&sa=fyb_news,NORMAL
37,男子贪图兼职报酬成为电诈帮凶获刑,,否,https://m.baidu.com/s?word=%E7%94%B7%E5%AD%90%E8%B4%AA%E5%9B%BE%E5%85%BC%E8%81%8C%E6%8A%A5%E9%85%AC%E6%88%90%E4%B8%BA%E7%94%B5%E8%AF%88%E5%B8%AE%E5%87%B6%E8%8E%B7%E5%88%91&sa=fyb_news,NORMAL
38,银行业密集补充资本 大行热衷发债,,否,https://m.baidu.com/s?word=%E9%93%B6%E8%A1%8C%E4%B8%9A%E5%AF%86%E9%9B%86%E8%A1%A5%E5%85%85%E8%B5%84%E6%9C%AC+%E5%A4%A7%E8%A1%8C%E7%83%AD%E8%A1%B7%E5%8F%91%E5%80%BA&sa=fyb_news,NORMAL
39,地震局对海西地震启动三级应急响应,热,否,https://m.baidu.com/s?word=%E5%9C%B0%E9%9C%87%E5%B1%80%E5%AF%B9%E6%B5%B7%E8%A5%BF%E5%9C%B0%E9%9C%87%E5%90%AF%E5%8A%A8%E4%B8%89%E7%BA%A7%E5%BA%94%E6%80%A5%E5%93%8D%E5%BA%94&sa=fyb_news,HOT
40,刘惜君《歌手》首秀有考虑粤语歌曲,,否,https://m.baidu.com/s?word=%E5%88%98%E6%83%9C%E5%90%9B%E3%80%8A%E6%AD%8C%E6%89%8B%E3%80%8B%E9%A6%96%E7%A7%80%E6%9C%89%E8%80%83%E8%99%91%E7%B2%A4%E8%AF%AD%E6%AD%8C%E6%9B%B2&sa=fyb_news,NORMAL
41,姆巴佩连续三届世界杯破门,新,否,https://m.baidu.com/s?word=%E5%A7%86%E5%B7%B4%E4%BD%A9%E8%BF%9E%E7%BB%AD%E4%B8%89%E5%B1%8A%E4%B8%96%E7%95%8C%E6%9D%AF%E7%A0%B4%E9%97%A8&sa=fyb_news,NEW
42,塞内加尔门将门迪全场5次扑救,新,否,https://m.baidu.com/s?word=%E5%A1%9E%E5%86%85%E5%8A%A0%E5%B0%94%E9%97%A8%E5%B0%86%E9%97%A8%E8%BF%AA%E5%85%A8%E5%9C%BA5%E6%AC%A1%E6%89%91%E6%95%91&sa=fyb_news,NEW
43,12只被救助鸟儿在龙泉山放飞,,否,https://m.baidu.com/s?word=12%E5%8F%AA%E8%A2%AB%E6%95%91%E5%8A%A9%E9%B8%9F%E5%84%BF%E5%9C%A8%E9%BE%99%E6%B3%89%E5%B1%B1%E6%94%BE%E9%A3%9E&sa=fyb_news,NORMAL
44,伊美谅解备忘录将在瑞士签署,新,否,https://m.baidu.com/s?word=%E4%BC%8A%E7%BE%8E%E8%B0%85%E8%A7%A3%E5%A4%87%E5%BF%98%E5%BD%95%E5%B0%86%E5%9C%A8%E7%91%9E%E5%A3%AB%E7%AD%BE%E7%BD%B2&sa=fyb_news,NEW
45,国防部回应菲防长被制裁：咎由自取,,否,https://m.baidu.com/s?word=%E5%9B%BD%E9%98%B2%E9%83%A8%E5%9B%9E%E5%BA%94%E8%8F%B2%E9%98%B2%E9%95%BF%E8%A2%AB%E5%88%B6%E8%A3%81%EF%BC%9A%E5%92%8E%E7%94%B1%E8%87%AA%E5%8F%96&sa=fyb_news,NORMAL
46,网友称一家连锁餐厅有顾客带狗上桌,,否,https://m.baidu.com/s?word=%E7%BD%91%E5%8F%8B%E7%A7%B0%E4%B8%80%E5%AE%B6%E8%BF%9E%E9%94%81%E9%A4%90%E5%8E%85%E6%9C%89%E9%A1%BE%E5%AE%A2%E5%B8%A6%E7%8B%97%E4%B8%8A%E6%A1%8C&sa=fyb_news,NORMAL
47,姆巴佩升至世界杯射手榜第三,,否,https://m.baidu.com/s?word=%E5%A7%86%E5%B7%B4%E4%BD%A9%E5%8D%87%E8%87%B3%E4%B8%96%E7%95%8C%E6%9D%AF%E5%B0%84%E6%89%8B%E6%A6%9C%E7%AC%AC%E4%B8%89&sa=fyb_news,NORMAL
48,五年前中国人首进空间站,,否,https://m.baidu.com/s?word=%E4%BA%94%E5%B9%B4%E5%89%8D%E4%B8%AD%E5%9B%BD%E4%BA%BA%E9%A6%96%E8%BF%9B%E7%A9%BA%E9%97%B4%E7%AB%99&sa=fyb_news,NORMAL
49,必胜客被182亿元卖了,新,否,https://m.baidu.com/s?word=%E5%BF%85%E8%83%9C%E5%AE%A2%E8%A2%AB182%E4%BA%BF%E5%85%83%E5%8D%96%E4%BA%86&sa=fyb_news,NEW
50,“黑黄金”撬动百亿级大市场,新,否,https://m.baidu.com/s?word=%E2%80%9C%E9%BB%91%E9%BB%84%E9%87%91%E2%80%9D%E6%92%AC%E5%8A%A8%E7%99%BE%E4%BA%BF%E7%BA%A7%E5%A4%A7%E5%B8%82%E5%9C%BA&sa=fyb_news,NEW
0,习近平党建思想 意义重大,,是,https://m.baidu.com/s?word=%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%85%9A%E5%BB%BA%E6%80%9D%E6%83%B3+%E6%84%8F%E4%B9%89%E9%87%8D%E5%A4%A7&sa=fyb_news,NORMAL
