热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,同心所向 跨越山海,在南半球的初夏时节，习近平主席再次对秘鲁进行国事访问。习近平主席此访是中秘关系中的重要里程碑，将使两国人民共建共享更加持久和繁荣的未来。,7911788,https://m.baidu.com/s?word=%E5%90%8C%E5%BF%83%E6%89%80%E5%90%91+%E8%B7%A8%E8%B6%8A%E5%B1%B1%E6%B5%B7&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/82313758f2cc6be830f5cd76a384419d
1,中铁七局道歉,近日，新华社记者在中铁七局施工现场采访时遇袭受伤手机被抢，引发关注。11月15日，中铁七局发布声明道歉。,7956764,https://m.baidu.com/s?word=%E4%B8%AD%E9%93%81%E4%B8%83%E5%B1%80%E9%81%93%E6%AD%89&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/12fbe7323b0afd0b048184216a5609a8
2,俄飞行员：单枪匹马来 独自驾机回,,7811265,https://m.baidu.com/s?word=%E4%BF%84%E9%A3%9E%E8%A1%8C%E5%91%98%EF%BC%9A%E5%8D%95%E6%9E%AA%E5%8C%B9%E9%A9%AC%E6%9D%A5+%E7%8B%AC%E8%87%AA%E9%A9%BE%E6%9C%BA%E5%9B%9E&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
3,秘鲁总统：已备美酒 欢迎光临,当地时间11月14日，国家主席习近平乘专机抵达利马，出席亚太经合组织第三十一次领导人非正式会议并对秘鲁进行国事访问。秘鲁总统此前表示：将备好国酒，诚邀APEC领导人一起为开幕式举杯！,7789822,https://m.baidu.com/s?word=%E7%A7%98%E9%B2%81%E6%80%BB%E7%BB%9F%EF%BC%9A%E5%B7%B2%E5%A4%87%E7%BE%8E%E9%85%92+%E6%AC%A2%E8%BF%8E%E5%85%89%E4%B8%B4&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/599d0a009759abd7dcedb04578c3c107
4,郭沫若之子郭志鸿因病逝世,,7669022,https://m.baidu.com/s?word=%E9%83%AD%E6%B2%AB%E8%8B%A5%E4%B9%8B%E5%AD%90%E9%83%AD%E5%BF%97%E9%B8%BF%E5%9B%A0%E7%97%85%E9%80%9D%E4%B8%96&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
5,少林寺方丈在联合国气候大会发声,15日，少林寺方丈释永信在联合国气候大会发声：呼吁从自身做起，融汇禅宗的智慧，携手并进，共同应对气候变化这一全球性挑战。,7517478,https://m.baidu.com/s?word=%E5%B0%91%E6%9E%97%E5%AF%BA%E6%96%B9%E4%B8%88%E5%9C%A8%E8%81%94%E5%90%88%E5%9B%BD%E6%B0%94%E5%80%99%E5%A4%A7%E4%BC%9A%E5%8F%91%E5%A3%B0&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/759e8b5464eb68c3bdffbbd45178f0ad
6,女子称将狗借给剧组当群演1年多未还,,7474574,https://m.baidu.com/s?word=%E5%A5%B3%E5%AD%90%E7%A7%B0%E5%B0%86%E7%8B%97%E5%80%9F%E7%BB%99%E5%89%A7%E7%BB%84%E5%BD%93%E7%BE%A4%E6%BC%941%E5%B9%B4%E5%A4%9A%E6%9C%AA%E8%BF%98&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
7,美核潜艇被渔网缠住,,7343155,https://m.baidu.com/s?word=%E7%BE%8E%E6%A0%B8%E6%BD%9C%E8%89%87%E8%A2%AB%E6%B8%94%E7%BD%91%E7%BC%A0%E4%BD%8F&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
8,全国冰冻线进程图,11月16日至19日，强冷空气横扫大江南北，中东部多地气温暴跌，10余省区市气温将创下半年来新低，全国冰冻线进程图出炉。,7217965,https://m.baidu.com/s?word=%E5%85%A8%E5%9B%BD%E5%86%B0%E5%86%BB%E7%BA%BF%E8%BF%9B%E7%A8%8B%E5%9B%BE&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/eecc54adf3397a8caf4d5c3f50e33a8e
9,天舟八号货运飞船发射瞬间,搭载天舟八号货运飞船的长征七号遥九运载火箭，于11月15日23时13分点火发射。60秒视频，带你速览天舟八号货运飞船发射。,7187850,https://m.baidu.com/s?word=%E5%A4%A9%E8%88%9F%E5%85%AB%E5%8F%B7%E8%B4%A7%E8%BF%90%E9%A3%9E%E8%88%B9%E5%8F%91%E5%B0%84%E7%9E%AC%E9%97%B4&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5f7914f9a65ddecaf298f947242d73cc
10,云南豌豆尖120元1公斤热销韩国,近日，云南豌豆尖进入销售旺季，有种植大户在接受采访时表示：以韩国客商为主，价格飙至每公斤120元。,7095223,https://m.baidu.com/s?word=%E4%BA%91%E5%8D%97%E8%B1%8C%E8%B1%86%E5%B0%96120%E5%85%831%E5%85%AC%E6%96%A4%E7%83%AD%E9%94%80%E9%9F%A9%E5%9B%BD&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/c99ba2152643458799a38d29672cb3fe
11,黄晓明为近期争议鞠躬道歉,11月15日，在电影《戴假发的人》厦门首映礼现场，黄晓明首次回应叶珂风波，带着哭腔说抱歉，鞠躬10多秒不愿起身。,6901698,https://m.baidu.com/s?word=%E9%BB%84%E6%99%93%E6%98%8E%E4%B8%BA%E8%BF%91%E6%9C%9F%E4%BA%89%E8%AE%AE%E9%9E%A0%E8%BA%AC%E9%81%93%E6%AD%89&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/794fd8d76061ea9d31e0eb27fb1cf140
