热搜排名,热搜标题,描述,热搜指数,链接地址,封图链接
0,贺信里的中非合作历史、当下和未来,6月11日，湖南长沙，中非合作论坛成果落实协调人部长级会议举行。习近平主席发来的贺信引发广泛关注、持久共鸣，其中蕴含的历史纵深、现实指引、未来展望令人感怀。,7904417,https://m.baidu.com/s?word=%E8%B4%BA%E4%BF%A1%E9%87%8C%E7%9A%84%E4%B8%AD%E9%9D%9E%E5%90%88%E4%BD%9C%E5%8E%86%E5%8F%B2%E3%80%81%E5%BD%93%E4%B8%8B%E5%92%8C%E6%9C%AA%E6%9D%A5&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6345b95096c60e86b348f3370101b6e3
1,印度坠毁客机上242人全部遇难,,7807955,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%9D%A0%E6%AF%81%E5%AE%A2%E6%9C%BA%E4%B8%8A242%E4%BA%BA%E5%85%A8%E9%83%A8%E9%81%87%E9%9A%BE&sa=fyb_news,https://fyb-1.cdn.bcebos.com/fyb/de6163834f53ca92c1273fff98ac9078.jpeg
2,印度失事客机乘客国籍公布,,7712426,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%A4%B1%E4%BA%8B%E5%AE%A2%E6%9C%BA%E4%B9%98%E5%AE%A2%E5%9B%BD%E7%B1%8D%E5%85%AC%E5%B8%83&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f336957de1dbbf1943d1a1cea5f576d9
3,新潮商场发力青年消费,能骑着自行车逛的商场、把一座“山城”搬到室内的商场、“长”在大草坪上的商场……多地开设的新潮商场，用多元业态提供花式体验，带动了大众消费特别是青年消费，得到年轻人的认可与青睐。,7616805,https://m.baidu.com/s?word=%E6%96%B0%E6%BD%AE%E5%95%86%E5%9C%BA%E5%8F%91%E5%8A%9B%E9%9D%92%E5%B9%B4%E6%B6%88%E8%B4%B9&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/947af81eb061516f0fb39663de88f839
4,印度坠毁客机划过居民区升起火球,据印度当地电视台报道，一架客机12日在古杰拉特邦艾哈迈达巴德机场坠毁，机场上空冒起浓烟，目前伤亡情况不明。,7523022,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%9D%A0%E6%AF%81%E5%AE%A2%E6%9C%BA%E5%88%92%E8%BF%87%E5%B1%85%E6%B0%91%E5%8C%BA%E5%8D%87%E8%B5%B7%E7%81%AB%E7%90%83&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/97b1bded556309c9f90429abfa3ffc7b
5,直击印度客机坠毁现场,印度一架计划从艾哈迈达巴德机场起飞前往伦敦的客机于6月12日在印度古吉拉特邦艾哈迈达巴德机场坠毁，机场上空冒起浓烟。,7426524,https://m.baidu.com/s?word=%E7%9B%B4%E5%87%BB%E5%8D%B0%E5%BA%A6%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E7%8E%B0%E5%9C%BA&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f134f1269ed71fd1f8bce23b6a564da3
6,网警提醒：高考后考生家长仍需警惕,高考已经结束，千万考生家庭进入等待查分阶段。然而，在这段紧张而充满期待的日子里，一些不法分子也瞄准了考生和家长的心理，编织各种陷阱，利用“焦虑”牟利，家长稍有不慎，就可能蒙受巨大损失。网警郑重提醒：务必提高警惕，擦亮双眼，谨防陷阱！,7330424,https://m.baidu.com/s?word=%E7%BD%91%E8%AD%A6%E6%8F%90%E9%86%92%EF%BC%9A%E9%AB%98%E8%80%83%E5%90%8E%E8%80%83%E7%94%9F%E5%AE%B6%E9%95%BF%E4%BB%8D%E9%9C%80%E8%AD%A6%E6%83%95&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/39023818bb90abdbd07b50ed26bbb27a
7,演员王雷回应被称“西北捶王”,王雷回应被称“西北捶王”，他表示，知晓该梗并看过相关短视频，认为其有趣。,7233618,https://m.baidu.com/s?word=%E6%BC%94%E5%91%98%E7%8E%8B%E9%9B%B7%E5%9B%9E%E5%BA%94%E8%A2%AB%E7%A7%B0%E2%80%9C%E8%A5%BF%E5%8C%97%E6%8D%B6%E7%8E%8B%E2%80%9D&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/fabcd8780f768b7b1c26fe42578f0d48
8,印度坠机已致地面多人死亡,,7141181,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%9D%A0%E6%9C%BA%E5%B7%B2%E8%87%B4%E5%9C%B0%E9%9D%A2%E5%A4%9A%E4%BA%BA%E6%AD%BB%E4%BA%A1&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/cf12534e82ab33e0dba6eeb4edd2e73a
9,两经济大省要共建一个50万人口新城,,7045300,https://m.baidu.com/s?word=%E4%B8%A4%E7%BB%8F%E6%B5%8E%E5%A4%A7%E7%9C%81%E8%A6%81%E5%85%B1%E5%BB%BA%E4%B8%80%E4%B8%AA50%E4%B8%87%E4%BA%BA%E5%8F%A3%E6%96%B0%E5%9F%8E&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/d15e26a2a4ceb3e37e04cf193f2536a1
10,打虎！国家铁路局局长费东斌被查,,6953807,https://m.baidu.com/s?word=%E6%89%93%E8%99%8E%EF%BC%81%E5%9B%BD%E5%AE%B6%E9%93%81%E8%B7%AF%E5%B1%80%E5%B1%80%E9%95%BF%E8%B4%B9%E4%B8%9C%E6%96%8C%E8%A2%AB%E6%9F%A5&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/87f47e8359a2c1c767cfa35fa6eafdae
11,重庆一车库有尸臭味？谣言,近日，网民赵某称“大渡口某车库内有一大股尸臭味”，引发关注。经向公安机关核实，大渡口区未发生该警情。,6857844,https://m.baidu.com/s?word=%E9%87%8D%E5%BA%86%E4%B8%80%E8%BD%A6%E5%BA%93%E6%9C%89%E5%B0%B8%E8%87%AD%E5%91%B3%EF%BC%9F%E8%B0%A3%E8%A8%80&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/4eadb3edb58a9f3b622a5122a8089a20
12,印度客机机场坠毁 多人送医画面曝光,,6757874,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%AE%A2%E6%9C%BA%E6%9C%BA%E5%9C%BA%E5%9D%A0%E6%AF%81+%E5%A4%9A%E4%BA%BA%E9%80%81%E5%8C%BB%E7%94%BB%E9%9D%A2%E6%9B%9D%E5%85%89&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/603a77e383054ebc62672a7371a100ba
13,印度客机坠毁是波音787首起空难,6月12日下午，发生坠机事故的机场发言人证实，机场已暂停运营。据报道，这架飞机也成为全球首架因空难全损的波音787型飞机。,6664807,https://m.baidu.com/s?word=%E5%8D%B0%E5%BA%A6%E5%AE%A2%E6%9C%BA%E5%9D%A0%E6%AF%81%E6%98%AF%E6%B3%A2%E9%9F%B3787%E9%A6%96%E8%B5%B7%E7%A9%BA%E9%9A%BE&sa=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/0293b6a44e45db71e555b22eabff578e
