热搜排名,热搜标题,标签,是否置顶,链接地址,热度类型
1,记者刚开口安慰 考生：我已经考上了,热,否,https://m.baidu.com/s?word=%E8%AE%B0%E8%80%85%E5%88%9A%E5%BC%80%E5%8F%A3%E5%AE%89%E6%85%B0+%E8%80%83%E7%94%9F%EF%BC%9A%E6%88%91%E5%B7%B2%E7%BB%8F%E8%80%83%E4%B8%8A%E4%BA%86&sa=fyb_news,HOT
2,考生评高考数学：前面1+1后面造飞机,热,否,https://m.baidu.com/s?word=%E8%80%83%E7%94%9F%E8%AF%84%E9%AB%98%E8%80%83%E6%95%B0%E5%AD%A6%EF%BC%9A%E5%89%8D%E9%9D%A21%2B1%E5%90%8E%E9%9D%A2%E9%80%A0%E9%A3%9E%E6%9C%BA&sa=fyb_news,HOT
3,高考首日这些瞬间让人印象深刻,,否,https://m.baidu.com/s?word=%E9%AB%98%E8%80%83%E9%A6%96%E6%97%A5%E8%BF%99%E4%BA%9B%E7%9E%AC%E9%97%B4%E8%AE%A9%E4%BA%BA%E5%8D%B0%E8%B1%A1%E6%B7%B1%E5%88%BB&sa=fyb_news,NORMAL
4,葛军称“不会再出高考题了”,新,否,https://m.baidu.com/s?word=%E8%91%9B%E5%86%9B%E7%A7%B0%E2%80%9C%E4%B8%8D%E4%BC%9A%E5%86%8D%E5%87%BA%E9%AB%98%E8%80%83%E9%A2%98%E4%BA%86%E2%80%9D&sa=fyb_news,NEW
5,高考数学难不难,热,否,https://m.baidu.com/s?word=%E9%AB%98%E8%80%83%E6%95%B0%E5%AD%A6%E9%9A%BE%E4%B8%8D%E9%9A%BE&sa=fyb_news,HOT
6,父亲插完秧赶到考场 一身泥水接闺女,新,否,https://m.baidu.com/s?word=%E7%88%B6%E4%BA%B2%E6%8F%92%E5%AE%8C%E7%A7%A7%E8%B5%B6%E5%88%B0%E8%80%83%E5%9C%BA+%E4%B8%80%E8%BA%AB%E6%B3%A5%E6%B0%B4%E6%8E%A5%E9%97%BA%E5%A5%B3&sa=fyb_news,NEW
7,考生：我妈让我第一个出来 混个采访,,否,https://m.baidu.com/s?word=%E8%80%83%E7%94%9F%EF%BC%9A%E6%88%91%E5%A6%88%E8%AE%A9%E6%88%91%E7%AC%AC%E4%B8%80%E4%B8%AA%E5%87%BA%E6%9D%A5+%E6%B7%B7%E4%B8%AA%E9%87%87%E8%AE%BF&sa=fyb_news,NORMAL
8,江苏一考生8点59才发现走错考场,热,否,https://m.baidu.com/s?word=%E6%B1%9F%E8%8B%8F%E4%B8%80%E8%80%83%E7%94%9F8%E7%82%B959%E6%89%8D%E5%8F%91%E7%8E%B0%E8%B5%B0%E9%94%99%E8%80%83%E5%9C%BA&sa=fyb_news,HOT
9,央视曝光小作坊用拖鞋边角料做牙刷,新,否,https://m.baidu.com/s?word=%E5%A4%AE%E8%A7%86%E6%9B%9D%E5%85%89%E5%B0%8F%E4%BD%9C%E5%9D%8A%E7%94%A8%E6%8B%96%E9%9E%8B%E8%BE%B9%E8%A7%92%E6%96%99%E5%81%9A%E7%89%99%E5%88%B7&sa=fyb_news,NEW
10,“近期出圈的三件事 得放一起看看”,,否,https://m.baidu.com/s?word=%E2%80%9C%E8%BF%91%E6%9C%9F%E5%87%BA%E5%9C%88%E7%9A%84%E4%B8%89%E4%BB%B6%E4%BA%8B+%E5%BE%97%E6%94%BE%E4%B8%80%E8%B5%B7%E7%9C%8B%E7%9C%8B%E2%80%9D&sa=fyb_news,NORMAL
11,网传“人造大米有毒”不实,,否,https://m.baidu.com/s?word=%E7%BD%91%E4%BC%A0%E2%80%9C%E4%BA%BA%E9%80%A0%E5%A4%A7%E7%B1%B3%E6%9C%89%E6%AF%92%E2%80%9D%E4%B8%8D%E5%AE%9E&sa=fyb_news,NORMAL
12,女子多次恶意退款 健身时被抓,,否,https://m.baidu.com/s?word=%E5%A5%B3%E5%AD%90%E5%A4%9A%E6%AC%A1%E6%81%B6%E6%84%8F%E9%80%80%E6%AC%BE+%E5%81%A5%E8%BA%AB%E6%97%B6%E8%A2%AB%E6%8A%93&sa=fyb_news,NORMAL
13,傅子纯去世 曾出演电视剧《意难忘》,,否,https://m.baidu.com/s?word=%E5%82%85%E5%AD%90%E7%BA%AF%E5%8E%BB%E4%B8%96+%E6%9B%BE%E5%87%BA%E6%BC%94%E7%94%B5%E8%A7%86%E5%89%A7%E3%80%8A%E6%84%8F%E9%9A%BE%E5%BF%98%E3%80%8B&sa=fyb_news,NORMAL
14,劝酒又劝驾 见网友一顿饭被坑10万元,,否,https://m.baidu.com/s?word=%E5%8A%9D%E9%85%92%E5%8F%88%E5%8A%9D%E9%A9%BE+%E8%A7%81%E7%BD%91%E5%8F%8B%E4%B8%80%E9%A1%BF%E9%A5%AD%E8%A2%AB%E5%9D%9110%E4%B8%87%E5%85%83&sa=fyb_news,NORMAL
15,九寨沟发生一起车祸致6人死亡,热,否,https://m.baidu.com/s?word=%E4%B9%9D%E5%AF%A8%E6%B2%9F%E5%8F%91%E7%94%9F%E4%B8%80%E8%B5%B7%E8%BD%A6%E7%A5%B8%E8%87%B46%E4%BA%BA%E6%AD%BB%E4%BA%A1&sa=fyb_news,HOT
16,上海部分考生的高考已提前结束,新,否,https://m.baidu.com/s?word=%E4%B8%8A%E6%B5%B7%E9%83%A8%E5%88%86%E8%80%83%E7%94%9F%E7%9A%84%E9%AB%98%E8%80%83%E5%B7%B2%E6%8F%90%E5%89%8D%E7%BB%93%E6%9D%9F&sa=fyb_news,NEW
17,平壤街头已挂起中朝两国国旗,新,否,https://m.baidu.com/s?word=%E5%B9%B3%E5%A3%A4%E8%A1%97%E5%A4%B4%E5%B7%B2%E6%8C%82%E8%B5%B7%E4%B8%AD%E6%9C%9D%E4%B8%A4%E5%9B%BD%E5%9B%BD%E6%97%97&sa=fyb_news,NEW
18,“空调开26℃最省电”是真的吗,,否,https://m.baidu.com/s?word=%E2%80%9C%E7%A9%BA%E8%B0%83%E5%BC%8026%E2%84%83%E6%9C%80%E7%9C%81%E7%94%B5%E2%80%9D%E6%98%AF%E7%9C%9F%E7%9A%84%E5%90%97&sa=fyb_news,NORMAL
