视频 ID,用户 ID,用户昵称,标题,归属类别,图片,发布时间,观看人数,弹幕数,点赞数,投币数,收藏数,分享数,评论数,当前时间
114391001335318,1340190821,崩坏星穹铁道,《崩坏：星穹铁道》二周年特别动画：「不虚此行」,手机游戏,http://i1.hdslb.com/bfs/archive/801acb4cfd7dfe8b3eedb5966f89c363b33f0f48.jpg,2025-04-26,2975829,177537,449898,367540,187343,49644,23307,2025-04-27
114404725163191,161775300,明日方舟,一分（多）钟看泰拉#2,手机游戏,http://i2.hdslb.com/bfs/archive/ea9aa758541b3cea64d94b2fa1b857901f51ae3b.jpg,2025-04-27,245470,588,21798,3367,3190,1519,1614,2025-04-27
114398366538406,5970160,小潮院长,不要“做”挑战？（第十九期）,搞笑,http://i1.hdslb.com/bfs/archive/d9bfaee03937676a8281e8f245258919bf5edb7b.jpg,2025-04-26,2663981,17352,255643,137394,72083,6436,5633,2025-04-27
114403416476731,161775300,明日方舟,《明日方舟》六周年庆典印象曲-Eclipse by Aimer,手机游戏,http://i1.hdslb.com/bfs/archive/e77fdf1c5d7513013aa86dc1e5435a0a74bd821c.jpg,2025-04-26,635976,1551,77852,62441,41986,20254,6043,2025-04-27
114402510571024,81031914,嗨刻,《敢抢我的外卖！》,鬼畜剧场,http://i2.hdslb.com/bfs/archive/d6321da92320f6d7d5ad1d5e66c19b1977bc10dd.jpg,2025-04-26,516370,1880,34644,14783,5554,7364,2112,2025-04-27
114386572148848,98627270,哔哩哔哩国创,【独家】凸变英雄X 第4集 林凌 THE COMMONER【4月国创】,国产动画,http://i1.hdslb.com/bfs/archive/6f5c147dc89b4d9c8460f8bdaed45299c03e8bb2.jpg,2025-04-27,300261,2963,7658,2094,692,315,1630,2025-04-27
114404708387508,161775300,明日方舟,《明日方舟》特别映像【罗德岛：明日】,手机游戏,http://i1.hdslb.com/bfs/archive/ecba863066f751fd7097d4b71b38dfde17599bd8.jpg,2025-04-27,251515,626,21210,4046,3638,1215,2123,2025-04-27
114403114552327,161775300,明日方舟,《明日方舟》六周年庆典活动宣传PV,手机游戏,http://i1.hdslb.com/bfs/archive/328405acefd2c31192c646f555b08742f62e9502.jpg,2025-04-26,1360248,14767,75930,36685,18239,15584,8972,2025-04-27
114403550697517,382651856,战双帕弥什,【战双帕弥什】「幻寂鸣泣曲」版本特别通讯回顾,手机游戏,http://i0.hdslb.com/bfs/archive/266c3873d6ea2077a6de563207d8140a56a99661.jpg,2025-04-26,504349,3668,34922,14193,6023,10306,6440,2025-04-27
114272721963642,4856007,迷影社,【剧情】神盾局特工 第四季（2016）13【克拉克·格雷格 / 温明娜】,海外剧,http://i0.hdslb.com/bfs/archive/5c821d144d86e7718378978a168a7c6f8305f709.png,2025-04-26,330653,0,105,45,94,19,14,2025-04-27
114403819261052,346563107,波士顿圆脸,印巴局势急剧恶化，一个视频带你搞懂发生了什么,社科·法律·心理,http://i0.hdslb.com/bfs/archive/08cc66ee2f7aae61996cc0f03e3db907f464c005.jpg,2025-04-26,961330,6264,58962,4446,6332,1017,2214,2025-04-27
114398936962188,259349490,LucaandKim,网上谈了一个美国女朋友，于是我决定去见她！,出行,http://i1.hdslb.com/bfs/archive/1a4a82d81c998f72143c711e06e08d354a41248b.jpg,2025-04-25,848088,2054,98699,14928,10782,5045,4630,2025-04-27
114403064218988,161775300,明日方舟,《明日方舟》SideStory「众生行记」活动先导PV,日常,http://i0.hdslb.com/bfs/archive/737b557b04b3b2edb24c50391de97c6763b70b6a.jpg,2025-04-26,776770,5510,57610,24413,15763,12011,3834,2025-04-27
114398030988424,106685726,二二酸酸,你的妈妈，可能正在悄悄经历最痛苦的10年……,亲子,http://i1.hdslb.com/bfs/archive/c75bc45a50da1c14192e4f7357ef44a05e514742.jpg,2025-04-25,1161455,664,68119,9482,35275,7987,2112,2025-04-27
114401872972154,20457232,一只吐槽圆,最强诈骗，惊天官宣，分手疑云……初代顶流鹿晗的抓马“情”路【细盘深扒】,娱乐杂谈,http://i2.hdslb.com/bfs/archive/38e4f80014c5e6049cbddcc423434e8199da0424.jpg,2025-04-26,1384253,15867,44474,4161,7479,4766,3892,2025-04-27
114402795720866,474853499,李如儒也是李蠕蠕,如果真人演绎那些古早动画片里的变身？拜托，小时候真的被这些变身硬控住！,小剧场,http://i1.hdslb.com/bfs/archive/aa7bc1f8f25a2bdf8d94e87ea3c380d0171f2f70.jpg,2025-04-26,740039,954,61811,5807,2450,499,897,2025-04-27
114398785967758,3546824214317878,Sz推理之夜,【推理海龟汤】胆小鬼的哀求哭告，勇敢者的权力宣言，五位侦探能否揭露，正上演于人间阴影中的晦暗暴行。,人文历史,http://i1.hdslb.com/bfs/archive/0edc4e6090212ff162dadb4bf780668816e047e3.jpg,2025-04-25,820747,2330,82632,28959,49033,5655,1515,2025-04-27
114403735247226,4291657,i调调i,【调调老师小课堂】人鱼博物馆氛围如何调整？,绘画,http://i1.hdslb.com/bfs/archive/25fffa78ba53fc45be35b8b282811cc06a1a6977.jpg,2025-04-26,458730,601,53790,2162,7934,1265,641,2025-04-27
114391336879551,508103429,帕姆的收藏夹,《崩坏：星穹铁道》虚一直构 |  二周年开拓绩效回顾,手机游戏,http://i2.hdslb.com/bfs/archive/2f22b6f78a9a95abf4cb69073897e7ce98a4ce0a.jpg,2025-04-26,544346,25947,79965,36558,23879,10739,5287,2025-04-27
114391957641027,11742550,哈米伦的弄笛者,【星穹铁道生日会】寰宇书库·诸神圣约,手机游戏,http://i1.hdslb.com/bfs/archive/347f794a8ee4c8f077350ed826ef38d61eb82d57.jpg,2025-04-25,1711687,46502,157522,104486,96405,25048,5894,2025-04-27
114402426884244,1140672573,小王Albert,进一步开放！国家出台市场准入重磅政策，在中美博弈节骨眼释放哪些信号【政策课代表】,人文历史,http://i0.hdslb.com/bfs/archive/87cf63ba083c029af63466ae452b0b1794dddbcb.jpg,2025-04-26,915698,5174,58333,21125,13244,2488,1688,2025-04-27
114402661504698,14804670,无穷小亮的科普日常,每个自然爱好者都会笑着走出巴哥国家公园,科学科普,http://i2.hdslb.com/bfs/archive/e31e0da5f0770abc25ed9069836a178f4a36e985.jpg,2025-04-26,621413,2218,52527,3744,4598,1178,611,2025-04-27
114403668137010,436175352,未定事件簿,《未定事件簿》「少年如你之心动魔咒」活动PV：术法之上，星海无边,手机游戏,http://i2.hdslb.com/bfs/archive/49cff302fcc558d836c935752209aefb1d87be96.jpg,2025-04-27,68634,1255,12198,5351,2057,4242,2128,2025-04-27
114390951003584,1744846945,镜画馆,【星穹铁道生日会】全宇宙寻人启事：开拓者失踪了！,手机游戏,http://i2.hdslb.com/bfs/archive/04b767605cd28810a3a998c94db11bc5362f7743.jpg,2025-04-25,1135382,18266,160872,56005,63518,6515,1131,2025-04-27
